word,video_type,speaker_gender,listener_gender,file_name,folder_name
SAUCE/DSH(SPHERE)-MOVE,n,w,m,BF11n.eaf,BF11+12n_wmw
SAUSAGE,n,w,m,G17n.eaf,G17+18n_wmw
SAUSAGE,n,w,m,G17n.eaf,G17+18n_wmw
SAY,c,m,m,BL21c.eaf,BL21+22c_mm
SAY,c,m,m,BL5c.eaf,BL5+6c_mm
SAY,c,m,m,BL5c.eaf,BL5+6c_mm
SAY,c,m,m,BL5c.eaf,BL5+6c_mm
SAY,c,m,m,BL5c.eaf,BL5+6c_mm
SAY,c,m,m,BL5c.eaf,BL5+6c_mm
SAY,c,m,m,BM19c.eaf,BM19+20c_mm
SAY,c,m,m,BM20c.eaf,BM19+20c_mm
SAY,c,m,m,BM20c.eaf,BM19+20c_mm
SAY,c,m,m,BM20c.eaf,BM19+20c_mm
SAY,c,m,m,BM20c.eaf,BM19+20c_mm
SAY,c,m,m,BM8c.eaf,BM7+8c_mm
SAY,c,m,m,BM8c.eaf,BM7+8c_mm
SAY,c,m,m,BM8c.eaf,BM7+8c_mm
SAY,c,m,m,BM8c.eaf,BM7+8c_mm
SAY,c,m,m,BM8c.eaf,BM7+8c_mm
SAY,c,m,m,L10c.eaf,L9+10c_mm
SAY,c,m,m,L10c.eaf,L9+10c_mm
SAY,c,m,m,L10c.eaf,L9+10c_mm
SAY,c,m,m,L20c.eaf,L19+20c_mm
SAY ,c,m,m,L20c.eaf,L19+20c_mm
SAY,c,m,m,L20c.eaf,L19+20c_mm
SAY,c,m,m,L23c.eaf,L23+24c_mm
SAY,c,m,m,L24c.eaf,L23+24c_mm
SAY,c,m,m,L25c.eaf,L25+26c_mm
SAY,c,m,m,L25c.eaf,L25+26c_mm
SAY,c,m,m,L25c.eaf,L25+26c_mm
SAY,c,m,m,L25c.eaf,L25+26c_mm
SAY,c,m,m,L25c.eaf,L25+26c_mm
SAY,c,m,m,L25c.eaf,L25+26c_mm
SAY,c,m,m,L25c.eaf,L25+26c_mm
SAY,c,m,m,L25c.eaf,L25+26c_mm
SAY,c,m,m,L26c.eaf,L25+26c_mm
SAY,c,m,m,L26c.eaf,L25+26c_mm
SAY,c,m,m,L26c.eaf,L25+26c_mm
SAY,c,m,m,L26c.eaf,L25+26c_mm
SAY,c,m,m,L3435c.eaf,L34+35c_mm
SAY,c,m,m,L3435c.eaf,L34+35c_mm
SAY,c,m,m,L3435c.eaf,L34+35c_mm
SAY,c,m,m,L3435c.eaf,L34+35c_mm
SAY,c,m,m,L3435c.eaf,L34+35c_mm
SAY,c,m,w,BL11c.eaf,BL11+12c_mw
SAY,c,m,w,BL11c.eaf,BL11+12c_mw
SAY,c,m,w,BL11c.eaf,BL11+12c_mw
SAY,c,m,w,BL11c.eaf,BL11+12c_mw
SAY,c,m,w,BL15c.eaf,BL15+16c_mw
SAY,c,m,w,BL15c.eaf,BL15+16c_mw
SAY,c,m,w,BM15c.eaf,BM15+16c_mw
SAY,c,m,w,BM15c.eaf,BM15+16c_mw
SAY,c,m,w,BM15c.eaf,BM15+16c_mw
SAY,c,m,w,BM15c.eaf,BM15+16c_mw
SAY,c,m,w,BM15c.eaf,BM15+16c_mw
SAY,c,m,w,M11c.eaf,M11+12c_mw
SAY,c,m,w,M11c.eaf,M11+12c_mw
SAY,c,m,w,M11c.eaf,M11+12c_mw
SAY,c,m,w,M11c.eaf,M11+12c_mw
SAY,c,m,w,M1c.eaf,M1+2c_mw
SAY,c,m,w,M1c.eaf,M1+2c_mw
SAY,c,m,w,M1c.eaf,M1+2c_mw
SAY,c,m,w,M1c.eaf,M1+2c_mw
SAY,c,m,w,M1c.eaf,M1+2c_mw
SAY,c,m,w,M1c.eaf,M1+2c_mw
SAY,c,w,m,BL12c.eaf,BL11+12c_mw
SAY,c,w,m,BL16c.eaf,BL15+16c_mw
SAY,c,w,m,BL16c.eaf,BL15+16c_mw
SAY,c,w,m,BL16c.eaf,BL15+16c_mw
SAY,c,w,m,BL1718c.eaf,BL17+18c_mw
SAY,c,w,m,BM16c.eaf,BM15+16c_mw
SAY,c,w,m,BM16c.eaf,BM15+16c_mw
SAY,c,w,m,BM56c.eaf,BM5+6c_mw
SAY,c,w,m,L3233c.eaf,L32+33c_mw
SAY,c,w,m,L3233c.eaf,L32+33c_mw
SAY,c,w,m,M12c.eaf,M11+12c_mw
SAY,c,w,m,M12c.eaf,M11+12c_mw
SAY,c,w,m,M12c.eaf,M11+12c_mw
SAY,c,w,m,M12c.eaf,M11+12c_mw
SAY,c,w,m,M2c.eaf,M1+2c_mw
SAY,c,w,m,M2c.eaf,M1+2c_mw
SAY,c,w,m,M2c.eaf,M1+2c_mw
SAY,c,w,m,M2c.eaf,M1+2c_mw
SAY,c,w,m,M2c.eaf,M1+2c_mw
SAY,c,w,m,M2c.eaf,M1+2c_mw
SAY,c,w,w,BL10c.eaf,BL9+10c_ww
SAY,c,w,w,BL23c.eaf,BL23+24c_ww
SAY,c,w,w,BL23c.eaf,BL23+24c_ww
SAY,c,w,w,BL23c.eaf,BL23+24c_ww
SAY,c,w,w,BL23c.eaf,BL23+24c_ww
SAY,c,w,w,BL24c.eaf,BL23+24c_ww
SAY,c,w,w,BL24c.eaf,BL23+24c_ww
SAY,c,w,w,BL24c.eaf,BL23+24c_ww
SAY,c,w,w,BL24c.eaf,BL23+24c_ww
SAY,c,w,w,BL24c.eaf,BL23+24c_ww
SAY,c,w,w,BL24c.eaf,BL23+24c_ww
SAY,c,w,w,BM13c.eaf,BM13+14c_ww
SAY,c,w,w,BM14c.eaf,BM13+14c_ww
SAY,c,w,w,BM14c.eaf,BM13+14c_ww
SAY,c,w,w,BM14c.eaf,BM13+14c_ww
SAY,c,w,w,BM21c.eaf,BM21+22c_ww
SAY,c,w,w,BM21c.eaf,BM21+22c_ww
SAY,c,w,w,BM21c.eaf,BM21+22c_ww
SAY,c,w,w,BM21c.eaf,BM21+22c_ww
SAY,c,w,w,BM21c.eaf,BM21+22c_ww
SAY,c,w,w,BM2c.eaf,BM1+2c_ww
SAY,c,w,w,L22c.eaf,L21+22c_ww
SAY,c,w,w,L22c.eaf,L21+22c_ww
SAY,c,w,w,L27c.eaf,L27+11c_ww
SAY,c,w,w,L27c.eaf,L27+11c_ww
SAY,c,w,w,L3637c.eaf,L36+37c_ww
SAY,c,w,w,L3637c.eaf,L36+37c_ww
SAY,c,w,w,L3c.eaf,L3+4c_ww
SAY,c,w,w,L3c.eaf,L3+4c_ww
SAY,c,w,w,L3c.eaf,L3+4c_ww
SAY,c,w,w,L3c.eaf,L3+4c_ww
SAY,c,w,w,M15c.eaf,M15+16c_ww
SAY,c,w,w,M15c.eaf,M15+16c_ww
SAY,c,w,w,M15c.eaf,M15+16c_ww
SAY,c,w,w,M15c.eaf,M15+16c_ww
SAY,c,w,w,M15c.eaf,M15+16c_ww
SAY,c,w,w,M15c.eaf,M15+16c_ww
SAY,c,w,w,M15c.eaf,M15+16c_ww
SAY,c,w,w,M16c.eaf,M15+16c_ww
SAY,c,w,w,M27c.eaf,M25+26c_ww
SAY,c,w,w,M27c.eaf,M25+26c_ww
SAY,c,w,w,M27c.eaf,M25+26c_ww
SAY,c,w,w,M28c.eaf,M25+26c_ww
SAY,c,w,w,M28c.eaf,M25+26c_ww
SAY,c,w,w,M28c.eaf,M25+26c_ww
SAY,c,w,w,M28c.eaf,M25+26c_ww
SAY,c,w,w,M28c.eaf,M25+26c_ww
SAY,c,w,w,M30c.eaf,M25+26c_ww
SAY,c,w,w,M910c.eaf,M25+26c_ww
SAY,c,w,w,M910c.eaf,M25+26c_ww
SAY,c,w,w,M910c.eaf,M25+26c_ww
SAY,c,w,w,M9c.eaf,M25+26c_ww
SAY,c,w,w,M9c.eaf,M25+26c_ww
SAY,c,w,w,M9c.eaf,M25+26c_ww
SAY,n,m,m,G2n.eaf,G1+2n_mm
SAY,n,m,m,G7n.eaf,G7+8n_mm
SAY,n,m,m,G7n.eaf,G7+8n_mm
SAY,n,m,m,G7n.eaf,G7+8n_mm
SAY,n,m,w,BF16n.eaf,BF15+16n_wmw
SAY,n,m,w,BF16n.eaf,BF15+16n_wmw
SAY,n,m,w,BF18n.eaf,BF17+18n_wmw
SAY,n,m,w,BF23n.eaf,BF23+24n_mwm
SAY,n,m,w,BF6n.eaf,BF5+6n_wmw
SAY,n,m,w,BF8n.eaf,BF7+8n_wmw
SAY,n,m,w,BF8n.eaf,BF7+8n_wmw
SAY,n,m,w,BF8n.eaf,BF7+8n_wmw
SAY,n,m,w,G11n.eaf,G11+12n_mwm
SAY,n,m,w,G3n.eaf,G3+4n_mwm
SAY,n,w,m,BF11n.eaf,BF11+12n_wmw
SAY,n,w,m,BF13n.eaf,BF13+14n_wmw
SAY,n,w,m,BF13n.eaf,BF13+14n_wmw
SAY,n,w,m,BF17n.eaf,BF17+18n_wmw
SAY,n,w,m,BF17n.eaf,BF17+18n_wmw
SAY,n,w,m,BF9n.eaf,BF9+10n_wmw
SAY,n,w,m,G12n.eaf,G11+12n_mwm
SAY,n,w,m,G17n.eaf,G17+18n_wmw
SAY,n,w,m,G23n.eaf,G23+24n_wmw
SAY,n,w,w,G10n.eaf,G9+10n_ww
SAY,n,w,w,G5n.eaf,G5+6n_ww
SAY,n,w,w,G5n.eaf,G5+6n_ww
SAY,n,w,w,G6n.eaf,G5+6n_ww
SAY,n,w,w,G6n.eaf,G5+6n_ww
SAY(FALSE-START?),c,w,m,M2c.eaf,M1+2c_mw
SAY/ALWAYS,c,w,w,M30c.eaf,M25+26c_ww
SAY/LOOK,c,w,m,BL12c.eaf,BL11+12c_mw
SAY/LOOK,c,w,w,BM14c.eaf,BM13+14c_ww
SAY/LOOK/SEE,c,m,m,L20c.eaf,L19+20c_mm
SAY/MENTION,c,w,m,BL12c.eaf,BL11+12c_mw
SAY/SEE,c,m,w,BL15c.eaf,BL15+16c_mw
SAY/WILL,c,m,m,L25c.eaf,L25+26c_mm
SCALES,n,m,w,BF10n.eaf,BF9+10n_wmw
SCALES,n,m,w,BF10n.eaf,BF9+10n_wmw
SCALES,n,m,w,BF10n.eaf,BF9+10n_wmw
SCALES,n,m,w,BF10n.eaf,BF9+10n_wmw
SCALES,n,w,w,G6n.eaf,G5+6n_ww
SCALES,n,w,w,G6n.eaf,G5+6n_ww
SCALES,n,w,w,G6n.eaf,G5+6n_ww
SCALES,n,w,w,G6n.eaf,G5+6n_ww
SCALES,n,w,w,G6n.eaf,G5+6n_ww
SCALES,n,w,w,G6n.eaf,G5+6n_ww
SCAR,c,w,w,BM2c.eaf,BM1+2c_ww
SCAR,c,w,w,BM2c.eaf,BM1+2c_ww
SCENE-GO-BY,c,m,m,BM7c.eaf,BM7+8c_mm
SCHOOL
,c,w,w,M30c.eaf,M25+26c_ww
SCHOOL
,c,w,w,M30c.eaf,M25+26c_ww
SCHOOL,c,m,m,BL21c.eaf,BL21+22c_mm
SCHOOL,c,m,m,BL21c.eaf,BL21+22c_mm
SCHOOL,c,m,m,BL22c.eaf,BL21+22c_mm
SCHOOL,c,m,m,BL22c.eaf,BL21+22c_mm
SCHOOL,c,m,m,BL22c.eaf,BL21+22c_mm
SCHOOL,c,m,m,L3435c.eaf,L34+35c_mm
SCHOOL,c,m,m,L8c.eaf,L7+8c_mm
SCHOOL,c,m,m,L8c.eaf,L7+8c_mm
SCHOOL,c,m,m,L8c.eaf,L7+8c_mm
SCHOOL,c,m,m,L8c.eaf,L7+8c_mm
SCHOOL,c,m,w,M1c.eaf,M1+2c_mw
SCHOOL,c,w,m,BL16c.eaf,BL15+16c_mw
SCHOOL,c,w,m,BL16c.eaf,BL15+16c_mw
SCHOOL,c,w,m,BL16c.eaf,BL15+16c_mw
SCHOOL,c,w,m,L29c.eaf,L28+29c_mw
SCHOOL,c,w,m,L29c.eaf,L28+29c_mw
SCHOOL,c,w,m,L3233c.eaf,L32+33c_mw
SCHOOL,c,w,m,L3233c.eaf,L32+33c_mw
SCHOOL,c,w,m,L6c.eaf,L5+6c_mw
SCHOOL,c,w,m,L6c.eaf,L5+6c_mw
SCHOOL,c,w,m,M12c.eaf,M11+12c_mw
SCHOOL,c,w,m,M12c.eaf,M11+12c_mw
SCHOOL,c,w,w,L3637c.eaf,L36+37c_ww
SCHOOL,c,w,w,L3637c.eaf,L36+37c_ww
SCHOOL,c,w,w,L3637c.eaf,L36+37c_ww
SCHOOL,c,w,w,L3637c.eaf,L36+37c_ww
SCHOOL,c,w,w,L3637c.eaf,L36+37c_ww
SCHOOL,c,w,w,L3c.eaf,L3+4c_ww
SCHOOL,c,w,w,L3c.eaf,L3+4c_ww
SCHOOL,c,w,w,L3c.eaf,L3+4c_ww
SCHOOL,c,w,w,L3c.eaf,L3+4c_ww
SCHOOL,c,w,w,L4c.eaf,L3+4c_ww
SCHOOL,c,w,w,L4c.eaf,L3+4c_ww
SCHOOL,c,w,w,L4c.eaf,L3+4c_ww
SCHOOL,c,w,w,L4c.eaf,L3+4c_ww
SCHOOL,c,w,w,L4c.eaf,L3+4c_ww
SCHOOL,c,w,w,L4c.eaf,L3+4c_ww
SCHOOL,c,w,w,M16c.eaf,M15+16c_ww
SCHOOL,c,w,w,M29c.eaf,M25+26c_ww
SCHOOL,n,m,m,G19n.eaf,G19+20n_mm
SCHOOL,n,m,m,G19n.eaf,G19+20n_mm
SCHOOL,n,m,m,G19n.eaf,G19+20n_mm
SCHOOL,n,m,m,G20n.eaf,G19+20n_mm
SCHOOL,n,m,m,G20n.eaf,G19+20n_mm
SCHOOL,n,m,w,BF14n.eaf,BF13+14n_wmw
SCHOOL,n,m,w,BF14n.eaf,BF13+14n_wmw
SCHOOL,n,m,w,BF14n.eaf,BF13+14n_wmw
SCHOOL,n,m,w,BF23n.eaf,BF23+24n_mwm
SCHOOL,n,m,w,G11n.eaf,G11+12n_mwm
SCHOOL,n,w,m,BF13n.eaf,BF13+14n_wmw
SCHOOL,n,w,m,BF13n.eaf,BF13+14n_wmw
SCHOOL,n,w,m,BF13n.eaf,BF13+14n_wmw
SCHOOL,n,w,m,BF13n.eaf,BF13+14n_wmw
SCHOOL,n,w,m,BF17n.eaf,BF17+18n_wmw
SCHOOL,n,w,m,BF17n.eaf,BF17+18n_wmw
SCHOOL(FALSE-START),c,w,m,L29c.eaf,L28+29c_mw
SCHOOL02,c,m,m,L3435c.eaf,L34+35c_mm
SCHOOL02,c,w,w,BM2c.eaf,BM1+2c_ww
SCHOOL02,c,w,w,BM2c.eaf,BM1+2c_ww
SCHOOL02,n,m,m,G20n.eaf,G19+20n_mm
SCHOOL2,c,m,m,BL22c.eaf,BL21+22c_mm
SCHOOL2,c,m,m,BL5c.eaf,BL5+6c_mm
SCHOOL2,c,m,m,BL5c.eaf,BL5+6c_mm
SCHOOL2,c,m,w,BL11c.eaf,BL11+12c_mw
SCHOOL2,c,m,w,BL11c.eaf,BL11+12c_mw
SCHOOL2,c,m,w,BL15c.eaf,BL15+16c_mw
SCHOOL2,c,m,w,M11c.eaf,M11+12c_mw
SCHOOL2,c,m,w,M11c.eaf,M11+12c_mw
SCHOOL2,c,m,w,M1c.eaf,M1+2c_mw
SCHOOL2,c,m,w,M1c.eaf,M1+2c_mw
SCHOOL2,c,m,w,M1c.eaf,M1+2c_mw
SCHOOL2,c,m,w,M1c.eaf,M1+2c_mw
SCHOOL2,c,m,w,M1c.eaf,M1+2c_mw
SCHOOL2,c,w,m,BL12c.eaf,BL11+12c_mw
SCHOOL2,c,w,m,BL1718c.eaf,BL17+18c_mw
SCHOOL2,c,w,w,BL10c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL10c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL10c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL10c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL10c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL10c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL10c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL10c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL9c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL9c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL9c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL9c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,BL9c.eaf,BL9+10c_ww
SCHOOL2,c,w,w,M16c.eaf,M15+16c_ww
SCIENCE,c,w,w,BL10c.eaf,BL9+10c_ww
SCIENCE,c,w,w,BL10c.eaf,BL9+10c_ww
SCORE-BASKET,c,m,m,L10c.eaf,L9+10c_mm
SCORE-BASKET,c,m,m,L10c.eaf,L9+10c_mm
SCORE-BASKET,c,m,m,L10c.eaf,L9+10c_mm
SCORE-BASKET,c,m,m,L10c.eaf,L9+10c_mm
SCOTLAND,c,m,m,L19c.eaf,L19+20c_mm
SCOTLAND,c,m,m,L20c.eaf,L19+20c_mm
SCOTLAND,c,m,m,L3435c.eaf,L34+35c_mm
SCOTLAND,c,m,w,BM15c.eaf,BM15+16c_mw
SCOTLAND,c,w,m,BM16c.eaf,BM15+16c_mw
SCOTLAND,c,w,m,BM16c.eaf,BM15+16c_mw
SCOTLAND,c,w,m,BM16c.eaf,BM15+16c_mw
SCOTLAND,c,w,m,BM16c.eaf,BM15+16c_mw
SCOTLAND,c,w,m,BM16c.eaf,BM15+16c_mw
SCOTLAND,c,w,m,BM16c.eaf,BM15+16c_mw
SCOTLAND,n,m,m,BF22n.eaf,BF21+22n_mm
SCOTLAND,n,m,m,G1n.eaf,G1+2n_mm
SCOTLAND,n,m,m,G1n.eaf,G1+2n_mm
SCOTLAND,n,m,m,G8n.eaf,G7+8n_mm
SEA,c,w,w,BM14c.eaf,BM13+14c_ww
SEA,c,w,w,L27c.eaf,L27+11c_ww
SEAL-ONE'S-LIPS,c,m,w,BM15c.eaf,BM15+16c_mw
SEARCH,c,w,m,L18c.eaf,L17+18c_mw
SEARCH,c,w,m,L18c.eaf,L17+18c_mw
SEARCH,c,w,w,BM14c.eaf,BM13+14c_ww
SEARCH,c,w,w,L3637c.eaf,L36+37c_ww
SEARCH,c,w,w,L3637c.eaf,L36+37c_ww
SEARCH/FIND,c,w,m,M12c.eaf,M11+12c_mw
SEE-HEAR,c,m,m,L9c.eaf,L9+10c_mm
SEE-HEAR2,c,w,w,BL23c.eaf,BL23+24c_ww
SEE-HEAR2,c,w,w,BL23c.eaf,BL23+24c_ww
SEE-HEAR2,c,w,w,BL23c.eaf,BL23+24c_ww
SEE-HEAR2,c,w,w,BL24c.eaf,BL23+24c_ww
SEEM,c,w,m,L3233c.eaf,L32+33c_mw
SEEM,c,w,w,M15c.eaf,M15+16c_ww
SEEM,n,w,w,G5n.eaf,G5+6n_ww
SELF,c,m,m,BL22c.eaf,BL21+22c_mm
SELF,c,m,m,BM19c.eaf,BM19+20c_mm
SELF,c,m,m,BM7c.eaf,BM7+8c_mm
SELF,c,m,m,BM8c.eaf,BM7+8c_mm
SELF,c,m,m,L10c.eaf,L9+10c_mm
SELF,c,m,m,L10c.eaf,L9+10c_mm
SELF,c,m,m,L10c.eaf,L9+10c_mm
SELF,c,m,m,L20c.eaf,L19+20c_mm
SELF,c,m,m,L20c.eaf,L19+20c_mm
SELF,c,m,m,L23c.eaf,L23+24c_mm
SELF,c,m,m,L24c.eaf,L23+24c_mm
SELF,c,m,m,L26c.eaf,L25+26c_mm
SELF,c,m,m,L26c.eaf,L25+26c_mm
SELF,c,m,m,L8c.eaf,L7+8c_mm
SELF,c,m,m,L8c.eaf,L7+8c_mm
SELF,c,m,m,L8c.eaf,L7+8c_mm
SELF,c,m,w,BL15c.eaf,BL15+16c_mw
SELF,c,w,m,BL1718c.eaf,BL17+18c_mw
SELF,c,w,m,BL1718c.eaf,BL17+18c_mw
SELF,c,w,m,L3233c.eaf,L32+33c_mw
SELF,c,w,w,BL24c.eaf,BL23+24c_ww
SELF,c,w,w,BL24c.eaf,BL23+24c_ww
SELF,c,w,w,BL24c.eaf,BL23+24c_ww
SELF,c,w,w,BM23c.eaf,BM23+24c_ww
SELF,c,w,w,BM23c.eaf,BM23+24c_ww
SELF,c,w,w,BM2c.eaf,BM1+2c_ww
SELF,c,w,w,L21c.eaf,L21+22c_ww
SELF,c,w,w,L27c.eaf,L27+11c_ww
SELF,c,w,w,M28c.eaf,M25+26c_ww
SELF,c,w,w,M28c.eaf,M25+26c_ww
SELF,c,w,w,M30c.eaf,M25+26c_ww
SELF,c,w,w,M30c.eaf,M25+26c_ww
SELF,c,w,w,M910c.eaf,M25+26c_ww
SELF,n,m,m,G7n.eaf,G7+8n_mm
SELF,n,m,w,BF3n.eaf,BF3+4n_mwm
SELF,n,m,w,G24n.eaf,G23+24n_wmw
SELL,c,m,m,BM20c.eaf,BM19+20c_mm
SELL,c,w,w,M29c.eaf,M25+26c_ww
SELL,c,w,w,M29c.eaf,M25+26c_ww
SELL,c,w,w,M29c.eaf,M25+26c_ww
SELL,c,w,w,M30c.eaf,M25+26c_ww
SELL02,c,m,w,BM15c.eaf,BM15+16c_mw
SELL02,c,w,w,BM23c.eaf,BM23+24c_ww
SELL2,c,w,m,BL1718c.eaf,BL17+18c_mw
SELL2,c,w,m,BL1718c.eaf,BL17+18c_mw
SEND,c,m,m,L25c.eaf,L25+26c_mm
SEND,c,w,m,M12c.eaf,M11+12c_mw
SEND,c,w,m,M12c.eaf,M11+12c_mw
SEND,n,w,m,BF13n.eaf,BF13+14n_wmw
SEND02,c,m,m,L20c.eaf,L19+20c_mm
SEND02,c,m,m,L20c.eaf,L19+20c_mm
SEND02,n,m,m,G2n.eaf,G1+2n_mm
SEND02,n,m,m,G2n.eaf,G1+2n_mm
SEND02,n,w,w,G6n.eaf,G5+6n_ww
SEND2,c,m,w,M11c.eaf,M11+12c_mw
SEND2,c,m,w,M11c.eaf,M11+12c_mw
SEND2,c,w,m,M12c.eaf,M11+12c_mw
SEND2,c,w,w,BL23c.eaf,BL23+24c_ww
SEND2,c,w,w,BL23c.eaf,BL23+24c_ww
SEPARATE,c,m,m,L8c.eaf,L7+8c_mm
SEPARATE,c,m,m,L8c.eaf,L7+8c_mm
SEPARATE,c,w,m,BL1718c.eaf,BL17+18c_mw
SEPARATE,c,w,m,BL1718c.eaf,BL17+18c_mw
SEPARATE,c,w,w,BL9c.eaf,BL9+10c_ww
SEPARATE,c,w,w,L3637c.eaf,L36+37c_ww
SEPARATE,c,w,w,L3637c.eaf,L36+37c_ww
SEPARATE,c,w,w,L4c.eaf,L3+4c_ww
SEPARATE,c,w,w,L4c.eaf,L3+4c_ww
SEPARATE,n,w,m,G4n.eaf,G3+4n_mwm
SEPARATE,n,w,m,G4n.eaf,G3+4n_mwm
SEPARATE,n,w,w,G10n.eaf,G9+10n_ww
SEQUENCE,c,w,m,L29c.eaf,L28+29c_mw
SERVANT,c,w,m,BL16c.eaf,BL15+16c_mw
SERVANT,c,w,m,BL16c.eaf,BL15+16c_mw
SERVE,c,m,w,BL11c.eaf,BL11+12c_mw
SERVICE,c,m,m,L9c.eaf,L9+10c_mm
SERVICE,c,m,m,L9c.eaf,L9+10c_mm
SERVICE,c,w,m,L18c.eaf,L17+18c_mw
SERVICE,c,w,m,L18c.eaf,L17+18c_mw
SERVICE,c,w,w,L27c.eaf,L27+11c_ww
SERVICE,n,m,w,G13n.eaf,G13+14n_mwm
SERVICE,n,m,w,G3n.eaf,G3+4n_mwm
SERVICE,n,m,w,G3n.eaf,G3+4n_mwm
SERVICE(FALSE-START),c,m,m,L9c.eaf,L9+10c_mm
SERVICE(FALSE-START),c,m,m,L9c.eaf,L9+10c_mm
SERVICE/BRING,c,w,m,BM16c.eaf,BM15+16c_mw
SERVICE/G:CA:HOLD-PLATE,c,m,w,BL11c.eaf,BL11+12c_mw
SETTLE,c,m,m,L25c.eaf,L25+26c_mm
SETTLE,c,w,m,BL1314c.eaf,BL13+14c_mw
SETTLE,c,w,m,M2c.eaf,M1+2c_mw
SETTLE,c,w,m,M2c.eaf,M1+2c_mw
SETTLE,c,w,w,M30c.eaf,M25+26c_ww
SETTLE,c,w,w,M30c.eaf,M25+26c_ww
SETTLE,n,w,m,G14n.eaf,G13+14n_mwm
SETTLE,n,w,m,G14n.eaf,G13+14n_mwm
SEVEN03,c,w,m,L29c.eaf,L28+29c_mw
SEVEN03,c,w,w,L22c.eaf,L21+22c_ww
SEVEN03/EIGHT03,c,m,m,L23c.eaf,L23+24c_mm
SEVEN03/EIGHT03,c,m,m,L24c.eaf,L23+24c_mm
SEVEN2,c,w,w,M29c.eaf,M25+26c_ww
SEVEN2,c,w,w,M30c.eaf,M25+26c_ww
SEVEN2^EIGHT2,c,w,w,M29c.eaf,M25+26c_ww
SEVEN2^EIGHT2,c,w,w,M29c.eaf,M25+26c_ww
SEVEN2^EIGHT2,c,w,w,M29c.eaf,M25+26c_ww
SEVEN2^EIGHT2,c,w,w,M30c.eaf,M25+26c_ww
SEVENTEEN,c,w,w,M30c.eaf,M25+26c_ww
SEVENTEEN2,c,w,w,M29c.eaf,M25+26c_ww
SEW,c,m,m,L20c.eaf,L19+20c_mm
SEW,c,m,m,L20c.eaf,L19+20c_mm
SEW,c,w,w,BL10c.eaf,BL9+10c_ww
SEW,c,w,w,L21c.eaf,L21+22c_ww
SEW,c,w,w,L21c.eaf,L21+22c_ww
SEW,c,w,w,L21c.eaf,L21+22c_ww
SEX,c,w,m,M2c.eaf,M1+2c_mw
SEX,c,w,m,M2c.eaf,M1+2c_mw
SHIRT,n,w,m,BF7n.eaf,BF7+8n_wmw
SHIRT,n,w,m,BF7n.eaf,BF7+8n_wmw
SHIT,c,w,w,L3c.eaf,L3+4c_ww
SHIT,c,w,w,L3c.eaf,L3+4c_ww
SHIVERS,c,w,m,L3233c.eaf,L32+33c_mw
SHIVERS,c,w,m,L3233c.eaf,L32+33c_mw
SHOE03,c,m,w,BM15c.eaf,BM15+16c_mw
SHOE2,c,w,w,M27c.eaf,M25+26c_ww
SHOE2,c,w,w,M27c.eaf,M25+26c_ww
SHOP,c,m,m,BM8c.eaf,BM7+8c_mm
SHOP,c,m,m,L19c.eaf,L19+20c_mm
SHOP,c,m,m,L19c.eaf,L19+20c_mm
SHOP,c,w,w,BM21c.eaf,BM21+22c_ww
SHOP,c,w,w,M27c.eaf,M25+26c_ww
SHORTEN,n,w,m,BF5n.eaf,BF5+6n_wmw
SHORTEN,n,w,m,BF5n.eaf,BF5+6n_wmw
SHOULD,c,m,m,BL6c.eaf,BL5+6c_mm
SHOULD,c,m,m,BL6c.eaf,BL5+6c_mm
SHOULD,c,m,m,BL6c.eaf,BL5+6c_mm
SHOULD,c,m,m,BL6c.eaf,BL5+6c_mm
SHOULD,c,m,m,BM19c.eaf,BM19+20c_mm
SHOULD,c,m,m,BM7c.eaf,BM7+8c_mm
SHOULD,c,m,m,BM7c.eaf,BM7+8c_mm
SHOULD,c,m,m,BM8c.eaf,BM7+8c_mm
SHOULD,c,m,m,BM8c.eaf,BM7+8c_mm
SHOULD,c,m,m,L10c.eaf,L9+10c_mm
SHOULD,c,m,m,L10c.eaf,L9+10c_mm
SHOULD,c,m,m,L10c.eaf,L9+10c_mm
SHOULD,c,m,m,L23c.eaf,L23+24c_mm
SHOULD,c,m,m,L24c.eaf,L23+24c_mm
SHOULD,c,m,m,L25c.eaf,L25+26c_mm
SHOULD,c,m,m,L25c.eaf,L25+26c_mm
SHOULD,c,m,m,L26c.eaf,L25+26c_mm
SHOULD,c,m,w,BL11c.eaf,BL11+12c_mw
SHOULD,c,m,w,BL11c.eaf,BL11+12c_mw
SHOULD,c,m,w,BL15c.eaf,BL15+16c_mw
SHOULD,c,m,w,M1c.eaf,M1+2c_mw
